id,fdc_id,seq_num,amount,measure_unit_id,portion_description,modifier,gram_weight
82158,167886,1,1,9999,,cup,140
82159,167886,2,3,9999,,oz,85
82160,167887,1,3,9999,,oz,85
82161,167887,2,1,9999,,chop,142
82162,167888,1,1,9999,,oz,28.35
82163,167888,2,1,9999,,lb,453.6
82164,167889,1,4,9999,,oz,113
82165,167889,2,1,9999,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",101
82166,167890,1,3,9999,,oz,85
82167,167890,2,1,9999,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",81
82168,167891,1,3,9999,,oz,85
82169,167891,2,1,9999,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",80
82170,167892,1,3,9999,,oz,85
82171,167892,2,1,9999,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",75
82172,167893,1,3,9999,,oz,85
82173,167893,2,1,9999,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",66
82174,167894,1,3,9999,,oz,85
82175,167894,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",283
82176,167895,1,4,9999,,oz,113
82177,167895,2,1,9999,,"rib without refuse (Yield from 1 raw rib, with refuse, weighing 196g)",128
82178,167896,1,1,9999,,"rib without refuse (Yield from 1 cooked rib, with refuse, weighing 140g)",86
82179,167896,2,3,9999,,oz,85
82180,167897,1,1,9999,,rack,138
82181,167898,1,3,9999,,oz,85
82182,167898,2,1,9999,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",82
82183,167899,1,3,9999,,oz,85
82184,167899,2,1,9999,,chop,159
82185,167900,1,3,9999,,oz,85
82186,167900,2,1,9999,,roast,638
82187,167901,1,4,9999,,oz,113
82188,167901,2,1,9999,,chop,210
82189,167902,1,1,9999,,oz,28.35
82190,167902,2,4,9999,,oz,113
82191,167903,1,3,9999,,oz,85
82192,167904,1,3,9999,,oz,85
82193,167904,2,1,9999,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",76
82194,167905,1,3,9999,,oz,85
82195,167905,2,1,9999,,roast,402
82196,167906,1,3,9999,,oz,85
82197,167906,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",261
82198,167907,1,1,9999,,oz,28.35
82199,167907,2,1,9999,,lb,453.6
82200,167908,1,3,9999,,oz,85
82201,167908,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",236
82202,167909,1,1,9999,,serving,84
82203,167910,1,4,9999,,oz,112
82204,167911,1,1,9999,,serving,56
82205,167912,1,3,9999,,oz,85
82206,167912,2,1,9999,,chop boneless,150
82207,167913,1,3,9999,,oz,85
82208,167913,2,1,9999,,chop boneless (yield from 189g raw meat),150
82209,167914,1,3,9999,,oz,85
82210,167914,2,1,9999,,slice cooked,8.1
82211,167915,1,3,9999,,serving (3 oz),85
82212,167915,2,1,9999,,roast rump,2970
82213,167916,1,3,9999,,oz,85
82214,167917,1,3,9999,,oz (3 oz),85
82215,167917,2,1,9999,,roast shank,3054
82216,167918,1,3,9999,,oz (3 oz),85
82217,167918,2,1,9999,,slice,436
82218,167919,1,3,9999,,oz (3 oz),85
82219,167919,2,1,9999,,roast rump,2673
82220,167920,1,1,9999,,serving (3 oz),85
82221,167920,2,1,9999,,roast shank,3170
82222,167921,1,1,9999,,biscuit,34
82223,167922,1,1,9999,,"eclair, frozen",59
82224,167923,1,1,9999,,serving,43
82225,167924,1,1,9999,,serving,16
82226,167925,1,6,9999,,cracker 1 cracker = 6.5g,39
82227,167925,2,1,9999,,sandwich,6.5
82228,167926,1,1,9999,,oz,28.35
82229,167926,2,1,9999,,pancake,38
82230,167926,3,1,9999,,serving (3 pancakes),144
82231,167927,1,1,9999,,piece,53
82232,167927,2,1,9999,,oz,28.35
82233,167928,1,1,9999,,pastry,51
82234,167929,1,1,9999,,muffin small,71
82235,167929,2,1,9999,,oz,28.35
82236,167930,1,1,9999,,pie crust,198
82237,167931,1,1,9999,,pie crust (average weight),202
82238,167932,1,1,9999,,pie crust (average weight),229
82239,167933,1,1,9999,,serving,29
82240,167933,2,1,9999,,cracker,4.2
82241,167933,3,6,9999,,"Triscuits, regular size",29
82242,167934,1,1,9999,,serving,29
82243,167934,2,1,9999,,cracker,1.8
82244,167934,3,16,9999,,"crackers, Wheat Thins",29
82245,167935,1,1,9999,,slice (average weight of 1 slice),63
82246,167936,1,1,9999,,piece,42
82247,167937,1,1,9999,,slice,39
82248,167937,2,1,9999,,loaf,311
82249,167938,1,1,9999,,piece (1 serving),42
82250,167939,1,1,9999,,slice presliced,43
82251,167939,2,1,9999,,slice,59
82252,167940,1,1,9999,,bun,65
82253,167941,1,1,9999,,serving,30
82254,167942,1,1,9999,,serving,14
82255,167943,1,1,9999,,slice,32
82256,167944,1,1,9999,,slice,48
82257,167945,1,1,9999,,piece,57
82258,167946,1,1,9999,,bar,35
82259,167947,1,1,9999,,bar,35
82260,167948,1,1,9999,,oz,28.35
82261,167948,2,2,9999,,oz,57
82262,167949,1,1,9999,,oz crunchy (about 21 pieces),28.35
82263,167949,2,1,9999,,oz puffs (about 13 pieces),28.35
82264,167950,1,1,9999,,oz,28.35
82265,167950,2,2,9999,,oz,57
82266,167950,3,1,9999,,cup,85
82267,167951,1,1,9999,,bar (1 oz),28
82268,167952,1,1,9999,,oz,28.35
82269,167952,2,1,9999,,bar,24
82270,167953,1,1,9999,,cup,334
82271,167953,2,0.25,9999,,cup,84
82272,167954,1,1,9999,,bar (1 oz),28
82273,167955,1,1,9999,,bar (1 oz),28
82274,167956,1,2,9999,,tablespoon,34
82275,167957,1,1,9999,,serving,20
82276,167958,1,1,9999,,oz,28.35
82277,167958,2,2,9999,,oz,57
82278,167959,1,1,9999,,cup,8
82279,167959,2,1,9999,,oz,28.35
82280,167960,1,1,9999,,cup,11
82281,167960,2,1,9999,,oz,28.35
82282,167961,1,1,9999,,oz,28.35
82283,167961,2,0.5,9999,,oz,14.2
82284,167962,1,1,9999,,oz,28.35
82285,167962,2,1,9999,,bag (7 oz),198
82286,167963,1,1,9999,,oz,28.35
82287,167963,2,1,9999,,bag (7 oz),198
82288,167964,1,1,9999,,oz,28.35
82289,167964,2,10,9999,,pieces,30
82290,167965,1,1,9999,,oz,28.35
82291,167965,2,2,9999,,oz,57
82292,167966,1,1,9999,,cake,9
82293,167966,2,2,9999,,cakes,18
82294,167967,1,1,9999,,cake,9
82295,167967,2,2,9999,,cakes,18
82296,167968,1,1,9999,,cup,140
82297,167968,2,1,9999,,oz,28.35
82298,167968,3,1.5,9999,,oz,42
82299,167969,1,1,9999,,cup,146
82300,167969,2,1,9999,,oz,28.35
82301,167969,3,1.5,9999,,oz,42
82302,167970,1,1,9999,,oz,28.35
82303,167970,2,1,9999,,bag (8 oz),227
82304,167971,1,1,9999,,serving 6 pieces,40
82305,167971,2,1,9999,,piece,6.6
82306,167972,1,1,9999,,oz,28.35
82307,167972,2,3,9999,,pieces,16
82308,167973,1,1,9999,,oz,28.35
82309,167973,2,1,9999,,bar (3 oz),87
82310,167974,1,1,9999,,package (2.5 oz),71
82311,167974,2,1,9999,,piece,10.1
82312,167975,1,1,9999,,bar 1.25 oz,35
82313,167975,2,1,9999,,bar 1.6 oz,45
82314,167975,3,6,9999,,blocks,43
82315,167976,1,1,9999,,serving,14.5
82316,167976,2,1,9999,,cup large chips,182
82317,167976,3,1,9999,,cup mini chips,173
82318,167976,4,1,9999,,oz (approx 60 pcs),28.35
82319,167976,5,1,9999,,cup chips (6 oz package),168
82320,167977,1,1,9999,,oz,28.35
82321,167977,2,1,9999,,bar (1.45 oz),41
82322,167978,1,1,9999,,"patty, large",43
82323,167978,2,1,9999,,"patty, small",11
82324,167979,1,13,9999,,pieces,41
82325,167980,1,1,9999,,cup chips,170
82326,167980,2,1,9999,,oz,28.35
82327,167981,1,0.5,9999,,cup (4 fl oz),86
82328,167982,1,1,9999,,patty 1.5 oz,43
82329,167983,1,27,9999,,pieces,40
82330,167984,1,1,9999,,bar 1.5 oz,42
82331,167984,2,1,9999,,bar 2.4 oz,68
82332,167985,1,1,9999,,bar 2 oz,56
82333,167985,2,1,9999,,bar snack size,16
82334,167986,1,1,9999,,oz,28.35
82335,167987,1,1,9999,,piece,17
82336,167988,1,1,9999,,oz,28.35
82337,167989,1,1,9999,,cup gumdrops,182
82338,167989,2,10,9999,,gumdrops,36
82339,167989,3,10,9999,,gummy bears,22
82340,167989,4,10,9999,,gummy dinosaurs,63
82341,167989,5,10,9999,,gummy fish,50
82342,167989,6,10,9999,,gummy worms,74
82343,167989,7,1,9999,,spice stick,9.5
82344,167989,8,1,9999,,spice drop,24
82345,167989,9,1,9999,,"gumdrop, small (1/2"" dia)",3.2
82346,167989,10,1,9999,,"gumdrop, medium (3/4"" dia)",4.2
82347,167989,11,1,9999,,"gumdrop, large (1"" dia)",11.6
82348,167989,12,1,9999,,"jelly ring (1-1/4"" dia)",10
82349,167990,1,1,9999,,oz,28.35
82350,167990,2,1,9999,,piece,6
82351,167990,3,1,9999,,"piece, small",3
82352,167991,1,10,9999,,small,11
82353,167991,2,10,9999,,large (1 oz),28
82354,167992,1,1,9999,,bar (1.5 oz),42
82355,167992,2,1,9999,,"bar, miniature (.35 oz)",10
82356,167992,3,1,9999,,bar (1.625 oz),46
82357,167992,4,1,9999,,bar (2.8 oz),78
82358,167992,5,1,9999,,bar (3.375 oz),96
82359,167993,1,1,9999,,bar 1.45 oz,41
82360,167993,2,1,9999,,bar 2 oz,56
82361,167993,3,3,9999,,blocks,37
82362,167994,1,1,9999,,bar (1.76 oz),50
82363,167995,1,1,9999,,cup of miniature,50
82364,167995,2,10,9999,,miniatures,7
82365,167995,3,1,9999,,regular,7.2
82366,167996,1,1,9999,,oz,28.35
82367,167997,1,1,9999,,bar 2 oz,57
82368,167997,2,1,9999,,serving fun size bar,26
82369,167998,1,0.5,9999,,cup From 19211,142
82370,167999,1,1,9999,,tablet,20
82371,168000,1,1,9999,,serving 2 TBSP,37
82372,168001,1,1,9999,,cup,149
82373,168001,2,10,9999,,pieces,40
82374,168002,1,3,9999,,cookies,30
82375,168003,1,3,9999,,cookies,23
82376,168004,1,3,9999,,crackers,7.4
82377,168005,1,10,9999,,goldfish,5.2
82378,168006,1,10,9999,,goldfish,5.3
82379,168007,1,3,9999,,cookies,44
82380,168008,1,1,9999,,roll,78
82381,168010,1,1,9999,,roll,36
82382,168011,1,1,9999,,waffle,47
82383,168011,2,1,9999,,box,255
82384,168012,1,3,9999,,crackers,8.4
82385,168013,1,1,9999,,oz,28.35
82386,168013,2,1,9999,,slice regular,26
82387,168013,3,1,9999,,slice large,41
82388,168014,1,1,9999,,oz,28.35
82389,168014,2,1,9999,,Arrowroot biscuit (include Arrowroot cookie),4.9
82390,168014,3,1,9999,,cracker,2.5
82391,168014,4,1,9999,,individual box (2 oz),57
82392,168015,1,3,9999,,oz,85
82393,168016,1,3,9999,,oz,85
82394,168041,1,1,9999,,serving,197
82395,168042,1,1,9999,,serving,308
82396,168043,1,1,9999,,serving,411
82397,168044,1,1,9999,,serving,303
82398,168062,1,1,9999,,serving,301
82399,168063,1,1,9999,,serving,283
82400,168063,2,1,9999,,cup,253
82401,168064,1,1,9999,,serving,461
82402,168064,2,1,9999,,cup,146
82403,168065,1,1,9999,,serving,590
82404,168065,2,1,9999,,cup,157
82405,168066,1,1,9999,,serving,653
82406,168066,2,1,9999,,cup,115
82407,168067,1,1,9999,,piece,142
82408,168068,1,1,9999,,cup,246
82409,168069,1,1,9999,,cup,200
82410,168070,1,1,9999,,piece,98
82411,168071,1,1,9999,,piece,70
82412,168072,1,1,9999,,order,574
82413,168073,1,1,9999,,serving,103
82414,168073,2,1,9999,,piece,36
82415,168074,1,1,9999,,serving,149
82416,168075,1,1,9999,,serving,178
82417,168075,2,1,9999,,piece,124
82418,168076,1,1,9999,,serving,228
82419,168076,2,1,9999,,piece,27
82420,168077,1,1,9999,,piece,16
82421,168077,2,1,9999,,serving,100
82422,168078,1,1,9999,,serving,180
82423,168078,2,1,9999,,cup,134
82424,168079,1,1,9999,,serving 4 pieces in serving,67
82425,168079,2,1,9999,,piece,16
82426,168080,1,1,9999,,order,601
82427,168081,1,1,9999,,order,706
82428,168081,2,3,9999,,pieces,55
82429,168082,1,1,9999,,order,609
82430,168082,2,3,9999,,pieces,42
82431,168083,1,1,9999,,order,604
82432,168084,1,1,9999,,order,777
82433,168084,2,1,9999,,cup,195
82434,168085,1,1,9999,,serving,525
82435,168086,1,1,9999,,serving,537
82436,168087,1,1,9999,,order,547
82437,168088,1,1,9999,,tbsp,20
82438,168088,2,1,9999,,tsp,6.7
82439,168089,1,1,9999,,"cup, shredded",113
82440,168089,2,1,9999,,cubic inch,18
82441,168090,1,1,9999,,fl oz,31.5
82442,168090,2,1,9999,,bottle NFS,126
82443,168091,1,1,9999,,fl oz,31.5
82444,168091,2,1,9999,,bottle NFS,126
82445,168092,1,1,9999,,cup pieces,138
82446,168092,2,1,9999,,cubic inch,20
82447,168093,1,1,9999,,tbsp,13.4
82448,168093,2,1,9999,,fl oz,26
82449,168094,1,1,9999,,tbsp,14.6
82450,168094,2,1,9999,,cup,231
82451,168095,1,1,9999,,oz,28.35
82452,168096,1,1,9999,,tbsp,14
82453,168096,2,1,9999,,cup,216
82454,168097,1,1,9999,,fl oz,30
82455,168097,2,1,9999,,cup,242
82456,168098,1,1,9999,,"cup, diced",132
82457,168098,2,1,9999,,"cup, shredded",113
82458,168098,3,1,9999,,cubic inch,17
82459,168098,4,1,9999,,slice (1 oz),28
82460,168099,1,1,9999,,tbsp,17
82461,168099,2,1,9999,,cup,264
82462,168100,1,1,9999,,tbsp,15
82463,168100,2,1,9999,,cup,234
82464,168101,1,1,9999,,slice,28
82465,168101,2,1,9999,,cubic inch,14
82466,168101,3,1,9999,,"slice, medium",28
82467,168101,5,1,9999,,"slice, thick",43
82468,168101,6,1,9999,,"slice, thin",14
82469,168102,1,2,9999,,cookie 2011 label,51
82470,168103,1,1,9999,,cup,186
82471,168104,1,1,9999,,cup,174
82472,168105,1,1,9999,,cup,174
82473,168107,1,1,9999,,cubic inch,4.2
82474,168108,1,1,9999,,serving 1.31 oz bag,37
82475,168108,2,1,9999,,serving about 1/4 cup,42
82476,168108,3,1,9999,,cup,195
82477,168108,4,1,9999,,piece,3.4
82478,168109,1,1,9999,,tbsp,17
82479,168109,2,1,9999,,cup,269
82480,168110,1,3,9999,,"oz, boneless",85
82481,168110,2,1,9999,,"cubic inch, boneless",17
82482,168111,1,3,9999,,oz,85
82483,168111,2,1,9999,,lb,453
82484,168112,1,1,9999,,tbsp,14.5
82485,168112,2,1,9999,,cup,232
82486,168113,1,1,9999,,fl oz,29.8
82487,168113,4,1,9999,,bar,74
82488,168114,1,4,9999,,oz,113
82489,168114,2,1,9999,,cup,226
82490,168115,1,1,9999,,tbsp,14
82491,168115,2,1,9999,,cup,224
82492,168116,1,1,9999,,cup,26
82493,168116,2,1,9999,,"bag, single serving",28
82494,168116,3,10,9999,,chips,18
82495,168117,1,1,9999,,cup,253
82496,168117,2,1,9999,,fl oz,31.6
82497,168118,1,1,9999,,cup pieces,138
82498,168118,2,1,9999,,"slice, medium",28
82499,168118,4,1,9999,,"slice, thick",43
82500,168118,5,1,9999,,"slice, thin",14
82501,168119,1,1,9999,,cup,144
82502,168120,1,3,9999,,"oz, boneless",85
82503,168120,2,1,9999,,"medium slice (approx 3"" x 2"" x 1/4"")",28
82504,168120,3,1,9999,,"thick slice (approx 3"" x 2"" x 3/8"")",42
82505,168121,1,1,9999,,"cup, diced",140
82506,168121,2,1,9999,,"cup, shredded",113
82507,168121,3,1,9999,,cubic inch,18
82508,168121,4,1,9999,,slice,21
82509,168122,1,1,9999,,tsp dry,1.7
82510,168123,1,1,9999,,cup (8 fl oz),240
82511,168123,2,1,9999,,fl oz,30
82512,168124,1,1,9999,,slice,28
82513,168124,2,1,9999,,cubic inch,15
82514,168124,3,1,9999,,"cup, shredded",108
82515,168124,4,1,9999,,"cup, diced",132
82516,168125,1,1,9999,,tbsp,16
82517,168126,1,1,9999,,"medium (2-1/2"" dia)",36
82518,168126,2,1,9999,,"roll (pan, dinner, or small roll) (2"" square, 2"" high)",28
82519,168127,1,1,9999,,"cup, crushed",88
82520,168127,2,1,9999,,"bag, single serving",28
82521,168127,3,10,9999,,chips,18
82522,168128,1,1,9999,,cup,253
82523,168129,1,1,9999,,cup,58
82524,168130,1,1,9999,,bar,54
82525,168131,1,1,9999,,frankfurter,57
82526,168131,2,1,9999,,"cup, sliced",151
82527,168132,1,1,9999,,serving 1.75 fl oz pop,55
82528,168133,1,1,9999,,tbsp,15
82529,168133,2,1,9999,,jar NFS,113
82530,168133,3,1,9999,,jar Gerber Second Food (4 oz),113
82531,168133,4,1,9999,,jar Beech-Nut Stage 2 (4 oz),113
82532,168133,5,1,9999,,jar Heinz Strained-2 (4 oz),113
82533,168134,1,1,9999,,tbsp,15
82534,168134,2,1,9999,,jar NFS,113
82535,168134,3,1,9999,,jar Heinz Strained-2 (4 oz),113
82536,168135,1,1,9999,,tbsp,15
82537,168135,2,1,9999,,jar NFS,113
82538,168135,3,1,9999,,jar Gerber Second Food (4 oz),113
82539,168135,4,1,9999,,jar Beech-Nut Stage 2 (4 oz),113
82540,168135,5,1,9999,,jar Heinz Strained-2 (4.25 oz),120
82541,168136,1,1,9999,,cup,148
82542,168136,2,1,9999,,cubic inch,10.2
82543,168137,1,1,9999,,"cup, crushed",63
82544,168137,2,10,9999,,chips,16
82545,168138,1,0.75,9999,,cup (1 NLEA serving),30
82546,168139,1,1,9999,,oz,28.35
82547,168140,1,1,9999,,tbsp,15
82548,168141,1,1,9999,,slice (1 oz),28
82549,168141,2,1,9999,,cubic inch,15
82550,168141,3,1,9999,,"cup, shredded",108
82551,168141,4,1,9999,,"cup, diced",132
82552,168142,1,1,9999,,serving,0.1
82553,168143,1,1,9999,,serving,9.9
82554,168143,2,1,9999,,"package 1.4 oz box, 4 servings",40
82555,168144,1,4,9999,,fl oz,118
82556,168145,1,1,9999,,tbsp,19
82557,168145,2,1,9999,,cup,300
82558,168146,1,1,9999,,serving,8
82559,168146,2,1,9999,,package 4 servings,32
82560,168148,1,1,9999,,leg,45
82561,168149,1,1,9999,,"piece (5-1/2"" x 1-1/2"" x 1/2"")",80
82562,168149,2,1,9999,,"cubic inch, boneless",17
82563,168149,3,1,9999,,"cup, cooked",136
82564,168150,1,1,9999,,cup,135
82565,168150,2,3,9999,,fruit,9
82566,168153,1,1,9999,,"cup, sliced",180
82567,168153,2,1,9999,,"fruit (2"" dia)",69
82568,168153,3,1,9999,,NLEA serving,148
82569,168154,1,1,9999,,fruit without refuse,19
82570,168155,1,1,9999,,"fruit (2"" dia)",67
82571,168155,2,1,9999,,NLEA serving,67
82572,168156,1,1,9999,,cup,242
82573,168156,2,1,9999,,fl oz,30.8
82574,168156,3,1,9999,,lime yields,44
82575,168157,1,1,9999,,cup,246
82576,168157,2,1,9999,,fl oz,30.8
82577,168158,1,0.25,9999,,cup,40
82578,168159,1,1,9999,,cup,234
82579,168159,2,5,9999,,prunes with liquid,86
82580,168160,1,1,9999,,cup,132
82581,168161,1,1,9999,,cup,280
82582,168162,1,1,9999,,"cup, pitted",174
82583,168162,2,1,9999,,"prune, pitted",9.5
82584,168163,1,1,9999,,fruit without refuse,92
82585,168164,1,1,9999,,"cup, packed",165
82586,168164,2,1,9999,,cup (not packed),145
82587,168165,1,1,9999,,"cup, packed",165
82588,168165,2,1,9999,,cup (not packed),145
82589,168165,3,1,9999,,miniature box (.5 oz),14
82590,168165,4,1,9999,,small box (1.5 oz),43
82591,168165,5,50,9999,,raisins,26
82592,168165,6,1,9999,,oz (60 raisins),28.35
82593,168166,1,1,9999,,"cup, packed",165
82594,168166,2,1,9999,,cup (not packed),145
82595,168167,1,1,9999,,"cup, drained",150
82596,168167,2,1,9999,,cup,214
82597,168167,3,1,9999,,fruit,9
82598,168168,1,1,9999,,"cup, diced",137
82599,168169,1,1,9999,,cup,240
82600,168170,1,1,9999,,"cup, without refuse",57
82601,168172,1,1,9999,,cup,254
82602,168173,1,1,9999,,"cup, thawed",221
82603,168173,2,1,9999,,"cup, unthawed",149
82604,168173,3,1,9999,,berry,10.6
82605,168173,4,1,9999,,package (20 oz),567
82606,168174,1,1,9999,,"cup, thawed",255
82607,168174,2,1,9999,,package (10 oz),284
82608,168175,1,1,9999,,"cup, pulp",250
82609,168175,2,1,9999,,"fruit (2-7/8"" dia)",155
82610,168176,1,1,9999,,"cup, pureed",243
82611,168176,2,1,9999,,fruit without peel,42
82612,168176,3,1,9999,,"cup 1/2"" chunks",205
82613,168177,1,1,9999,,"fruit 2-1/4"" high x 2-1/2"" dia",122
82614,168177,2,1,9999,,"fruit 3-3/8"" high x 3"" diameter",275
82615,168178,1,1,9999,,cup,214
82616,168179,1,1,9999,,cup,244
82617,168180,1,1,9999,,cup,319
82618,168181,1,1,9999,,cup,222
82619,168181,2,1,9999,,half,73
82620,168181,3,1,9999,,slice,12.7
82621,168182,1,1,9999,,cup,201
82622,168182,2,1,9999,,half,48
82623,168183,1,1,9999,,"cup, with pits, yields",183
82624,168184,1,1,9999,,cup,189
82625,168185,1,1,9999,,cup,220
82626,168186,1,1,9999,,cup,250
82627,168186,2,1,9999,,fl oz,31.2
82628,168187,1,1,9999,,cup,250
82629,168187,2,1,9999,,fl oz,31.3
82630,168188,1,1,9999,,can (6 fl oz),211
82631,168189,1,1,9999,,cup,251
82632,168189,2,8,9999,,fl oz,246
82633,168190,1,1,9999,,"cup, drained",178
82634,168191,1,1,9999,,"date, pitted",24
82635,168192,1,1,9999,,"cup, chopped or diced",243
82636,168192,2,1,9999,,fruit,602
82637,168193,1,1,9999,,"cup, chunks",165
82638,168193,2,1,9999,,"slice (4-2/3"" dia x 3/4"" thick)",175
82639,168193,3,1,9999,,fruit,1002
82640,168193,4,1,9999,,NLEA serving,112
82641,168194,1,1,9999,,"cup, chunks",165
82642,168194,2,1,9999,,"slice (4-2/3"" dia x 3/4"" thick)",166
82643,168194,3,1,9999,,fruit,905
82644,168194,4,1,9999,,NLEA serving,112
82645,168195,1,1,9999,,fruit,74
82646,168196,1,1,9999,,cup,251
82647,168197,1,8,9999,,fl oz,250
82648,168198,1,8,9999,,fl oz,250
82649,168199,1,1,9999,,cup,118
82650,168199,2,10,9999,,"slices (1/4"" thick)",53
82651,168200,1,1,9999,,cup,169
82652,168201,1,1,9999,,"cup, sliced",109
82653,168201,2,1,9999,,large,260
82654,168201,3,1,9999,,medium,212
82655,168201,4,1,9999,,small,158
82656,168202,1,1,9999,,"cup, sliced",109
82657,168202,2,1,9999,,large,215
82658,168202,3,1,9999,,medium,169
82659,168202,4,1,9999,,small,129
82660,168203,1,1,9999,,"cup, sliced",109
82661,168203,2,1,9999,,large,206
82662,168203,3,1,9999,,medium,167
82663,168203,4,1,9999,,small,144
82664,168204,1,1,9999,,"cup, sliced",109
82665,168204,2,1,9999,,large,200
82666,168204,3,1,9999,,medium,172
82667,168204,4,1,9999,,small,157
82668,168205,1,1,9999,,cup,250
82669,168205,2,1,9999,,fl oz,31.3
82670,168206,1,8,9999,,fl oz,240
82671,168207,1,1,9999,,cup,253
82672,168207,2,1,9999,,fl oz,31.6
82673,168208,1,1,9999,,cup,227
82674,168209,1,1,9999,,"cup, unthawed",140
82675,168210,1,11.3,9999,,fl oz,335
82676,168211,1,1,9999,,fruit,81
82677,168212,1,6.75,9999,,fl oz,200
82678,168212,2,8,9999,,fl oz,240
82679,168213,1,1,9999,,cup,233
82680,168214,1,1,9999,,cup,228
82681,168215,1,1,9999,,plantain,267
82682,168216,1,1,9999,,cup,137
82683,168218,1,3,9999,,oz,85
82684,168219,1,1,9999,,oz,28.35
82685,168219,2,1,9999,,lb,453.6
82686,168220,1,4,9999,,oz,113
82687,168220,2,1,9999,,lb,453.6
82688,168221,1,3,9999,,oz,85
82689,168221,2,1,9999,,oz,28.35
82690,168222,1,4,9999,,oz,113
82691,168222,2,1,9999,,lb,453.6
82692,168223,1,1,9999,,"cup, diced",135
82693,168223,2,3,9999,,oz,85
82694,168224,1,4,9999,,oz,113
82695,168224,2,1,9999,,lb,453.6
82696,168225,1,1,9999,,"cup, diced",135
82697,168225,2,3,9999,,oz,85
82698,168226,1,4,9999,,oz,113
82699,168226,2,1,9999,,lb,453.6
82700,168226,3,1,9999,,roast,3868
82701,168227,1,3,9999,,oz,85
82702,168227,2,1,9999,,roast,2900
82703,168228,1,4,9999,,oz,113
82704,168228,2,1,9999,,lb,453.6
82705,168228,3,1,9999,,roast,3868
82706,168229,1,3,9999,,oz,85
82707,168229,2,1,9999,,roast,2900
82708,168230,1,4,9999,,oz,113
82709,168230,2,1,9999,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",106
82710,168231,1,3,9999,,oz,85
82711,168231,2,1,9999,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",80
82712,168232,1,3,9999,,oz,85
82713,168232,2,1,9999,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",79
82714,168233,1,3,9999,,oz,85
82715,168233,2,1,9999,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",81
82716,168234,1,4,9999,,oz,113
82717,168234,2,1,9999,,chop,263
82718,168235,1,3,9999,,oz,85
82719,168235,2,1,9999,,chop,206
